order_id,quantity,item_name,choice_description,item_price,unit_price,choice_description_list,n_accompagnements
1601,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
1602,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'PintoBeans', 'FajitaVeggies', 'Lettuce']",6
1602,1,Bottled Water,,1.09,1.09,,0
1603,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
1603,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
1603,1,Chips and Guacamole,,4.45,4.45,,0
1604,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Tomatillo-GreenChiliSalsa(Medium)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream']",9
1604,1,Chips and Guacamole,,3.99,3.99,,0
1604,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,,0
1604,1,Canned Soda,[Diet Coke],1.09,1.09,['DietCoke'],1
1605,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",7
1605,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['Tomatillo-GreenChiliSalsa(Medium)', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
1606,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1606,1,Chicken Salad Bowl,[Fresh Tomato Salsa],8.75,8.75,['FreshTomatoSalsa'],1
1607,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Guacamole']",6
1607,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'SourCream', 'Cheese', 'Lettuce', 'Guacamole']",6
1608,1,Chips and Guacamole,,4.45,4.45,,0
1608,2,Canned Soft Drink,[Diet Coke],2.5,1.25,['DietCoke'],1
1608,1,Chicken Soft Tacos,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1609,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Lettuce']",7
1609,1,Nantucket Nectar,[Pineapple Orange Banana],3.39,3.39,['PineappleOrangeBanana'],1
1610,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce']",6
1610,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce']",7
1610,1,Chips and Guacamole,,4.45,4.45,,0
1610,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
1611,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
1611,1,Chips,,2.15,2.15,,0
1611,1,Chips and Guacamole,,4.45,4.45,,0
1611,2,Canned Soft Drink,[Coke],2.5,1.25,['Coke'],1
1612,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Lettuce]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'Cheese', 'Lettuce']",5
1612,1,Chips and Guacamole,,3.99,3.99,,0
1613,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Cheese]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Cheese']",2
1613,1,Chips,,2.15,2.15,,0
1613,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'Rice', 'FajitaVegetables', 'Cheese', 'Lettuce', 'Guacamole']",6
1614,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
1614,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
1615,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Cheese', 'SourCream']",4
1615,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",9.39,9.39,"['FreshTomatoSalsa', 'FajitaVegetables', 'Cheese', 'SourCream']",4
1615,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
1615,1,Steak Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1616,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese']",3
1616,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
1617,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese']",5
1617,1,Chips and Guacamole,,4.45,4.45,,0
1618,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
1618,1,Carnitas Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'PintoBeans', 'SourCream', 'Cheese', 'Lettuce']",6
1618,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce']",7
1619,1,Barbacoa Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Guacamole]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'PintoBeans', 'Guacamole']",6
1619,1,Bottled Water,,1.5,1.5,,0
1620,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'Lettuce']",5
1620,1,Chips and Guacamole,,4.45,4.45,,0
1621,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Fajita Veggies]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'BlackBeans', 'FajitaVeggies']",4
1621,1,Canned Soda,[Sprite],1.09,1.09,['Sprite'],1
1622,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Cheese', 'Lettuce']",3
1622,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
1623,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Sour Cream, Lettuce, Cheese, Black Beans, Rice]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'SourCream', 'Lettuce', 'Cheese', 'BlackBeans', 'Rice']",6
1623,1,Side of Chips,,1.69,1.69,,0
1624,1,Barbacoa Bowl,"[[Rice, Cheese]]",8.69,8.69,"['Rice', 'Cheese']",2
1624,1,Side of Chips,,1.69,1.69,,0
1625,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Guacamole', 'Lettuce']",5
1625,1,Chips and Guacamole,,4.45,4.45,,0
1626,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",7
1626,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",7
1626,1,Chips and Guacamole,,4.45,4.45,,0
1627,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1627,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1627,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
1627,1,Bottled Water,,1.5,1.5,,0
1628,1,Chicken Burrito,"[[Lettuce, Rice, Fajita Veggies]]",8.19,8.19,"['Lettuce', 'Rice', 'FajitaVeggies']",3
1628,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.69,8.69,"['Lettuce', 'FajitaVeggies', 'Rice']",3
1629,1,Bottled Water,,1.09,1.09,,0
1629,1,Side of Chips,,1.69,1.69,,0
1629,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'Cheese']",4
1630,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1630,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
1630,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
1631,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream']",6
1631,1,Chips and Guacamole,,3.99,3.99,,0
1632,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Sour Cream, Guacamole]]",10.98,10.98,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'SourCream', 'Guacamole']",5
1632,1,Nantucket Nectar,[Peach Orange],3.39,3.39,['PeachOrange'],1
1633,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1633,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1633,1,Chips,,2.15,2.15,,0
1634,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",18.5,9.25,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1635,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Lettuce']",7
1635,1,Veggie Salad,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Lettuce']",7
1636,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'Guacamole']",3
1636,1,Bottled Water,,1.5,1.5,,0
1637,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",7
1637,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,,0
1638,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.99,8.99,"['Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'Lettuce']",5
1638,1,Chips and Fresh Tomato Salsa,,2.39,2.39,,0
1639,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole']",6
1639,1,Chips and Guacamole,,4.45,4.45,,0
1640,2,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
1641,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1641,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",7
1642,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
1642,1,Chips and Guacamole,,4.45,4.45,,0
1642,3,Canned Soft Drink,[Diet Coke],3.75,1.25,['DietCoke'],1
1643,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream']",4
1643,1,Chips and Guacamole,,4.45,4.45,,0
1643,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
1643,1,Chips and Fresh Tomato Salsa,,2.95,2.95,,0
1644,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
1644,1,Chips and Guacamole,,4.45,4.45,,0
1644,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
1645,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
1645,1,Bottled Water,,1.5,1.5,,0
1645,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
1646,1,Veggie Salad Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
1646,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",6
1647,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1647,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1648,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'PintoBeans', 'Cheese', 'Lettuce']",5
1648,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'SourCream', 'Cheese', 'Guacamole']",5
1648,1,Chips and Guacamole,,4.45,4.45,,0
1648,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'FajitaVegetables', 'Cheese']",4
1649,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
1649,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
1650,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Cheese', 'SourCream']",4
1650,1,Chips and Guacamole,,4.45,4.45,,0
1651,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
1651,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
1651,1,Chips,,2.15,2.15,,0
1652,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Lettuce']",5
1652,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
1652,2,Chips,,4.3,2.15,,0
1653,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Lettuce']",4
1653,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
1653,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
1654,1,Steak Soft Tacos,[Fresh Tomato Salsa],9.25,9.25,['FreshTomatoSalsa'],1
1654,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
1655,1,Chips and Guacamole,,4.45,4.45,,0
1655,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1655,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1655,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1655,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
1655,3,Bottled Water,,4.5,1.5,,0
1656,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole']",6
1656,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
1657,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",9
1657,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Guacamole', 'Lettuce']",6
1657,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
1657,1,Canned Soft Drink,[Nestea],1.25,1.25,['Nestea'],1
1658,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans']",3
1658,1,Chips and Guacamole,,4.45,4.45,,0
1659,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
1659,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole']",6
1660,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",17.5,8.75,"['FreshTomatoSalsa', 'Rice']",2
1660,1,Chips,,2.15,2.15,,0
1660,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
1660,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
1660,10,Bottled Water,,15.0,1.5,,0
1660,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Guacamole']",4
1660,1,Chips and Guacamole,,4.45,4.45,,0
1660,1,Chips and Guacamole,,4.45,4.45,,0
1660,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
1661,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]",11.25,11.25,"['FreshTomatoSalsa', 'Guacamole', 'SourCream', 'Cheese', 'Rice', 'FajitaVegetables']",6
1661,1,Chips,,2.15,2.15,,0
1662,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
1662,1,Bottled Water,,1.5,1.5,,0
1662,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'PintoBeans', 'SourCream', 'Cheese']",5
